id,word_count,unique_words_count,word_count_above_mean,unique_words_count_above_mean,char_count,char_count_above_mean,avg_word_length,subjectivity,polarity,neg,neu,pos
560,10,10,1,1,64,1,6.4,0.8,-0.6369,1,0,0
561,2,2,0,0,10,0,5.0,0.4,0.0,0,1,0
563,8,8,0,0,39,0,4.875,0.5833333333333334,0.296,0,0,1
564,3,3,0,0,8,0,2.6666666666666665,0.0,0.0,0,1,0
565,9,9,0,0,49,0,5.444444444444445,0.0,-0.296,1,0,0
567,8,8,0,0,35,0,4.375,0.0,-0.2023,1,0,0
568,7,7,0,0,53,1,7.571428571428571,0.0,-0.7906,1,0,0
569,8,8,0,0,44,0,5.5,0.0,-0.8591,1,0,0
570,13,8,1,0,66,1,5.076923076923077,0.3,-0.5106,1,0,0
571,6,6,0,0,35,0,5.833333333333333,0.5375,-0.4767,1,0,0
574,14,14,1,1,82,1,5.857142857142857,0.8,-0.6369,1,0,0
575,13,13,1,1,72,1,5.538461538461538,0.0,-0.296,1,0,0
576,9,9,0,0,56,1,6.222222222222222,0.0,0.0,0,1,0
577,8,8,0,0,39,0,4.875,0.5833333333333334,0.296,0,0,1
578,2,2,0,0,10,0,5.0,0.0,0.0,0,1,0
579,13,8,1,0,66,1,5.076923076923077,0.3,-0.5106,1,0,0
580,10,10,1,1,64,1,6.4,0.8,-0.6369,1,0,0
581,8,8,0,0,39,0,4.875,0.5833333333333334,0.296,0,0,1
583,8,8,0,0,39,0,4.875,0.5833333333333334,0.296,0,0,1
584,10,10,1,1,64,1,6.4,0.8,-0.6369,1,0,0
585,8,8,0,0,39,0,4.875,0.5833333333333334,0.296,0,0,1
588,9,9,0,0,49,0,5.444444444444445,0.0,-0.296,1,0,0
589,10,10,1,1,56,1,5.6,0.9,-0.886,1,0,0
592,13,12,1,1,64,1,4.923076923076923,0.0,-0.296,1,0,0
594,9,9,0,0,49,0,5.444444444444445,0.0,-0.296,1,0,0
598,4,4,0,0,17,0,4.25,0.45,-0.5719,1,0,0
599,9,5,0,0,29,0,3.2222222222222223,1.0,0.4767,0,0,1
600,7,7,0,0,36,0,5.142857142857143,0.1,-0.4767,1,0,0
603,8,8,0,0,57,1,7.125,0.2,0.0,0,1,0
604,6,6,0,0,36,0,6.0,0.0,-0.6124,1,0,0
606,9,9,0,0,49,0,5.444444444444445,0.0,-0.296,1,0,0
607,4,4,0,0,23,0,5.75,0.2,0.128,0,0,1
608,2,2,0,0,5,0,2.5,0.0,-0.5106,1,0,0
609,9,9,0,0,61,1,6.777777777777778,0.0,0.0,0,1,0
611,3,3,0,0,16,0,5.333333333333333,0.0,0.0,0,1,0
612,6,6,0,0,24,0,4.0,1.0,0.4215,0,0,1
613,12,11,1,1,78,1,6.5,0.9,0.4215,0,0,1
614,9,9,0,0,57,1,6.333333333333333,0.5,-0.4767,1,0,0
615,15,15,1,1,74,1,4.933333333333334,0.2,0.0,0,1,0
617,4,4,0,0,21,0,5.25,1.0,-0.5859,1,0,0
619,7,7,0,0,41,0,5.857142857142857,0.0,0.6369,0,0,1
621,3,3,0,0,10,0,3.3333333333333335,0.0,0.0,0,1,0
622,9,9,0,0,35,0,3.888888888888889,0.0,0.0,0,1,0
623,11,10,1,1,68,1,6.181818181818182,0.0,-0.4767,1,0,0
624,2,2,0,0,10,0,5.0,0.8,-0.5574,1,0,0
625,13,12,1,1,58,1,4.461538461538462,0.0,0.0,0,1,0
628,1,1,0,0,5,0,5.0,0.0,0.5423,0,0,1
630,9,8,0,0,48,0,5.333333333333333,0.1,-0.4767,1,0,0
631,5,5,0,0,21,0,4.2,0.0,0.0,0,1,0
633,5,5,0,0,21,0,4.2,0.8,-0.5574,1,0,0
635,10,9,1,0,52,1,5.2,0.0,-0.34,1,0,0
636,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
637,3,3,0,0,16,0,5.333333333333333,0.0,0.0,0,1,0
638,11,11,1,1,46,0,4.181818181818182,0.625,0.296,0,0,1
640,5,5,0,0,19,0,3.8,0.0,-0.6908,1,0,0
641,4,4,0,0,14,0,3.5,0.875,0.5994,0,0,1
642,15,15,1,1,80,1,5.333333333333333,0.7916666666666667,-0.1531,1,0,0
643,13,12,1,1,69,1,5.3076923076923075,0.0,-0.128,1,0,0
644,11,10,1,1,43,0,3.909090909090909,0.325,0.34,0,0,1
646,10,9,1,0,61,1,6.1,0.3333333333333333,0.0516,0,0,1
649,6,6,0,0,39,0,6.5,1.0,0.6597,0,0,1
651,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
652,6,6,0,0,41,0,6.833333333333333,0.0,-0.7579,1,0,0
653,11,11,1,1,50,0,4.545454545454546,0.2,-0.5209,1,0,0
654,12,12,1,1,78,1,6.5,0.45454545454545453,-0.6369,1,0,0
655,10,10,1,1,48,0,4.8,0.2,-0.875,1,0,0
656,7,7,0,0,42,0,6.0,0.0,0.128,0,0,1
657,6,6,0,0,29,0,4.833333333333333,1.0,-0.8176,1,0,0
658,10,10,1,1,49,0,4.9,0.0,-0.6486,1,0,0
659,10,9,1,0,52,1,5.2,0.0,-0.765,1,0,0
660,7,7,0,0,45,0,6.428571428571429,0.5,-0.6486,1,0,0
661,11,10,1,1,53,1,4.818181818181818,0.0,-0.7003,1,0,0
662,11,11,1,1,62,1,5.636363636363637,0.0,-0.875,1,0,0
664,11,11,1,1,68,1,6.181818181818182,0.5875,-0.2732,1,0,0
665,3,3,0,0,7,0,2.3333333333333335,0.45454545454545453,0.0,0,1,0
667,9,9,0,0,44,0,4.888888888888889,0.1,-0.6486,1,0,0
669,10,9,1,0,41,0,4.1,0.45,-0.8555,1,0,0
671,10,9,1,0,38,0,3.8,0.5,-0.1567,1,0,0
672,12,12,1,1,74,1,6.166666666666667,0.44523809523809527,-0.5095,1,0,0
674,11,8,1,0,57,1,5.181818181818182,0.0,-0.4767,1,0,0
675,13,13,1,1,71,1,5.461538461538462,0.4,-0.7579,1,0,0
677,11,11,1,1,68,1,6.181818181818182,0.5,-0.4767,1,0,0
679,4,4,0,0,21,0,5.25,0.2,-0.4404,1,0,0
680,8,8,0,0,47,0,5.875,0.5,-0.6486,1,0,0
681,15,15,1,1,76,1,5.066666666666666,0.0,-0.4404,1,0,0
682,18,17,1,1,84,1,4.666666666666667,0.4166666666666667,-0.9538,1,0,0
683,12,12,1,1,65,1,5.416666666666667,0.5452380952380952,-0.7351,1,0,0
684,10,9,1,0,59,1,5.9,0.0,-0.7184,1,0,0
685,13,13,1,1,62,1,4.769230769230769,0.5,-0.4767,1,0,0
686,13,13,1,1,74,1,5.6923076923076925,0.9,-0.7783,1,0,0
687,6,6,0,0,37,0,6.166666666666667,0.3,0.0,0,1,0
688,7,7,0,0,32,0,4.571428571428571,0.0,-0.4767,1,0,0
689,9,9,0,0,36,0,4.0,0.4,0.0772,0,0,1
690,11,10,1,1,67,1,6.090909090909091,0.0,-0.7184,1,0,0
691,3,3,0,0,13,0,4.333333333333333,0.0,-0.5859,1,0,0
697,4,4,0,0,23,0,5.75,0.0,-0.4588,1,0,0
699,15,12,1,1,88,1,5.866666666666666,0.0,-0.8658,1,0,0
700,10,7,1,0,35,0,3.5,0.0,-0.4588,1,0,0
702,2,2,0,0,12,0,6.0,0.0,-0.4588,1,0,0
704,4,4,0,0,17,0,4.25,0.0,-0.3612,1,0,0
705,12,8,1,0,46,0,3.8333333333333335,0.2888888888888889,-0.4588,1,0,0
706,14,13,1,1,88,1,6.285714285714286,0.37777777777777777,-0.6124,1,0,0
709,8,8,0,0,63,1,7.875,0.0,-0.4588,1,0,0
710,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
712,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
713,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
714,10,10,1,1,64,1,6.4,0.55,-0.1779,1,0,0
716,5,5,0,0,46,0,9.2,0.0,-0.4588,1,0,0
717,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
719,9,9,0,0,45,0,5.0,0.0,-0.4588,1,0,0
720,4,4,0,0,17,0,4.25,0.0,-0.3612,1,0,0
721,13,11,1,1,75,1,5.769230769230769,0.0,-0.0046,0,1,0
724,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
725,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
726,9,9,0,0,49,0,5.444444444444445,1.0,-0.8176,1,0,0
727,10,10,1,1,55,1,5.5,0.0,-0.7906,1,0,0
728,7,7,0,0,38,0,5.428571428571429,0.75,0.2023,0,0,1
729,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
730,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
731,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
732,10,10,1,1,51,0,5.1,0.775,0.0772,0,0,1
734,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
735,5,5,0,0,27,0,5.4,0.2,-0.5095,1,0,0
736,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
737,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
738,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
739,18,18,1,1,88,1,4.888888888888889,0.0,-0.6597,1,0,0
740,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
744,4,4,0,0,19,0,4.75,0.0,-0.4588,1,0,0
745,14,12,1,1,67,1,4.785714285714286,0.0,-0.4588,1,0,0
746,10,10,1,1,51,0,5.1,0.0,0.128,0,0,1
748,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
751,4,4,0,0,22,0,5.5,0.0,0.2263,0,0,1
752,13,11,1,1,73,1,5.615384615384615,0.1,0.0,0,1,0
753,16,15,1,1,62,1,3.875,1.0,-0.1779,1,0,0
754,7,7,0,0,22,0,3.142857142857143,0.0,0.0,0,1,0
755,13,11,1,1,62,1,4.769230769230769,0.625,0.4019,0,0,1
758,14,14,1,1,66,1,4.714285714285714,0.0,0.0,0,1,0
759,13,13,1,1,74,1,5.6923076923076925,0.5,0.4588,0,0,1
761,10,10,1,1,51,0,5.1,0.825,0.8658,0,0,1
762,12,12,1,1,64,1,5.333333333333333,0.0,0.0,0,1,0
763,11,11,1,1,83,1,7.545454545454546,0.13333333333333333,0.6597,0,0,1
767,9,9,0,0,54,1,6.0,0.0,0.0,0,1,0
770,14,14,1,1,58,1,4.142857142857143,0.5222222222222223,0.7506,0,0,1
773,8,8,0,0,60,1,7.5,0.75,0.6249,0,0,1
774,13,13,1,1,80,1,6.153846153846154,0.5,0.4588,0,0,1
775,7,6,0,0,38,0,5.428571428571429,0.0,0.3612,0,0,1
777,5,5,0,0,17,0,3.4,0.8,0.5106,0,0,1
779,8,8,0,0,50,0,6.25,0.0,0.0,0,1,0
781,14,13,1,1,71,1,5.071428571428571,0.3,0.0,0,1,0
782,12,12,1,1,55,1,4.583333333333333,0.75,0.6249,0,0,1
783,11,11,1,1,49,0,4.454545454545454,0.03333333333333333,0.34,0,0,1
784,6,5,0,0,24,0,4.0,0.0,0.0,0,1,0
786,4,4,0,0,8,0,2.0,0.0,0.0,0,1,0
787,9,9,0,0,45,0,5.0,0.4,0.0,0,1,0
788,8,7,0,0,35,0,4.375,0.48484848484848486,0.0,0,1,0
790,8,8,0,0,41,0,5.125,0.9,0.0,0,1,0
791,5,4,0,0,19,0,3.8,0.0,0.0,0,1,0
794,21,18,1,1,71,1,3.380952380952381,0.0,0.5719,0,0,1
795,5,5,0,0,38,0,7.6,0.55,0.3182,0,0,1
796,14,13,1,1,57,1,4.071428571428571,0.55,-0.7351,1,0,0
797,15,14,1,1,66,1,4.4,0.3181818181818182,-0.4404,1,0,0
798,10,9,1,0,39,0,3.9,0.0,-0.7096,1,0,0
799,4,4,0,0,18,0,4.5,0.0,0.0,0,1,0
800,8,8,0,0,40,0,5.0,0.55,-0.3818,1,0,0
801,8,7,0,0,34,0,4.25,0.25,-0.3642,1,0,0
802,14,12,1,1,60,1,4.285714285714286,0.8888888888888888,-0.0772,1,0,0
803,10,8,1,0,31,0,3.1,0.0,-0.7351,1,0,0
804,15,15,1,1,98,1,6.533333333333333,0.375,-0.0516,1,0,0
805,16,16,1,1,81,1,5.0625,0.43333333333333335,-0.7003,1,0,0
806,12,12,1,1,62,1,5.166666666666667,0.2,-0.3818,1,0,0
807,4,4,0,0,27,0,6.75,0.2,-0.3818,1,0,0
808,6,6,0,0,28,0,4.666666666666667,1.0,-0.6705,1,0,0
809,5,5,0,0,19,0,3.8,0.0,-0.3818,1,0,0
810,7,7,0,0,39,0,5.571428571428571,0.05,-0.0516,1,0,0
812,6,6,0,0,32,0,5.333333333333333,0.0,0.0,0,1,0
814,12,11,1,1,53,1,4.416666666666667,0.2,0.0258,0,1,0
815,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
817,3,3,0,0,15,0,5.0,0.0,-0.3612,1,0,0
818,10,10,1,1,61,1,6.1,0.0,-0.2023,1,0,0
819,4,4,0,0,22,0,5.5,0.45,0.5994,0,0,1
820,4,3,0,0,11,0,2.75,0.0,-0.3818,1,0,0
822,14,13,1,1,57,1,4.071428571428571,0.55,-0.7351,1,0,0
823,16,16,1,1,80,1,5.0,0.43333333333333335,-0.7003,1,0,0
826,9,9,0,0,64,1,7.111111111111111,0.0,0.0,0,1,0
828,12,12,1,1,77,1,6.416666666666667,0.3,0.1027,0,0,1
829,11,11,1,1,59,1,5.363636363636363,0.0,0.0,0,1,0
832,6,6,0,0,34,0,5.666666666666667,0.0,0.0,0,1,0
833,10,8,1,0,46,0,4.6,0.0,0.0,0,1,0
834,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
835,9,9,0,0,64,1,7.111111111111111,1.0,-0.1531,1,0,0
836,10,10,1,1,59,1,5.9,0.0,0.0,0,1,0
837,12,12,1,1,67,1,5.583333333333333,0.0,0.0,0,1,0
838,15,15,1,1,75,1,5.0,0.0,-0.296,1,0,0
840,14,11,1,1,84,1,6.0,0.5714285714285714,-0.25,1,0,0
841,7,7,0,0,42,0,6.0,1.0,0.0,0,1,0
842,11,11,1,1,66,1,6.0,0.7,-0.2732,1,0,0
843,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
845,16,16,1,1,99,1,6.1875,0.0,0.2732,0,0,1
846,14,13,1,1,86,1,6.142857142857143,0.875,0.0,0,1,0
848,12,11,1,1,60,1,5.0,0.0,0.0,0,1,0
849,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
851,15,15,1,1,103,1,6.866666666666666,0.0,0.128,0,0,1
852,10,10,1,1,62,1,6.2,0.0,-0.4019,1,0,0
853,12,11,1,1,60,1,5.0,0.0,0.0,0,1,0
856,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
857,16,12,1,1,79,1,4.9375,1.0,0.0,0,1,0
859,11,10,1,1,66,1,6.0,1.0,0.0,0,1,0
860,7,7,0,0,50,0,7.142857142857143,0.5,0.4588,0,0,1
863,11,11,1,1,75,1,6.818181818181818,0.0,-0.7003,1,0,0
864,6,6,0,0,34,0,5.666666666666667,0.0,0.0,0,1,0
866,10,10,1,1,58,1,5.8,1.0,-0.1531,1,0,0
867,13,13,1,1,79,1,6.076923076923077,0.7,-0.2732,1,0,0
868,2,2,0,0,12,0,6.0,0.0,0.0,0,1,0
870,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
871,7,7,0,0,45,0,6.428571428571429,1.0,-0.1531,1,0,0
872,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
873,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
874,9,7,0,0,39,0,4.333333333333333,0.0,0.0,0,1,0
875,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
876,13,13,1,1,79,1,6.076923076923077,0.7,-0.2732,1,0,0
877,10,10,1,1,55,1,5.5,0.0,0.0,0,1,0
878,14,14,1,1,97,1,6.928571428571429,0.3357142857142857,0.1779,0,0,1
881,3,3,0,0,20,0,6.666666666666667,0.0,-0.3818,1,0,0
882,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
883,12,12,1,1,77,1,6.416666666666667,0.3333333333333333,0.4215,0,0,1
884,12,11,1,1,77,1,6.416666666666667,0.0,-0.3818,1,0,0
885,17,17,1,1,99,1,5.823529411764706,0.0,0.0,0,1,0
886,12,12,1,1,60,1,5.0,0.7833333333333333,0.4215,0,0,1
888,7,6,0,0,21,0,3.0,0.0,-0.5719,1,0,0
890,14,13,1,1,96,1,6.857142857142857,0.06666666666666667,0.34,0,0,1
891,10,10,1,1,106,1,10.6,0.8333333333333334,0.802,0,0,1
892,11,11,1,1,58,1,5.2727272727272725,0.0,0.128,0,0,1
893,16,15,1,1,91,1,5.6875,0.10000000000000002,0.0,0,1,0
894,13,12,1,1,72,1,5.538461538461538,1.0,0.0516,0,0,1
895,10,10,1,1,83,1,8.3,0.0,-0.7717,1,0,0
896,10,10,1,1,69,1,6.9,0.19999999999999998,0.0,0,1,0
898,3,3,0,0,20,0,6.666666666666667,0.0,-0.3818,1,0,0
899,7,7,0,0,36,0,5.142857142857143,0.825,0.6705,0,0,1
902,12,11,1,1,84,1,7.0,1.0,0.0,0,1,0
903,14,14,1,1,86,1,6.142857142857143,0.5714285714285714,0.4019,0,0,1
905,14,14,1,1,91,1,6.5,0.0,0.4019,0,0,1
906,14,14,1,1,93,1,6.642857142857143,0.4625,0.0754,0,0,1
907,3,3,0,0,20,0,6.666666666666667,0.0,-0.3818,1,0,0
911,11,11,1,1,93,1,8.454545454545455,0.125,0.0,0,1,0
912,12,12,1,1,81,1,6.75,0.375,0.0,0,1,0
915,17,17,1,1,97,1,5.705882352941177,0.0,0.0,0,1,0
916,3,3,0,0,20,0,6.666666666666667,0.0,-0.3818,1,0,0
919,17,17,1,1,97,1,5.705882352941177,0.0,0.0,0,1,0
921,12,11,1,1,93,1,7.75,0.0,-0.4019,1,0,0
923,10,10,1,1,68,1,6.8,0.4,-0.25,1,0,0
926,6,4,0,0,16,0,2.6666666666666665,0.0,-0.5267,1,0,0
928,12,12,1,1,75,1,6.25,0.0,-0.4215,1,0,0
929,2,2,0,0,8,0,4.0,0.0,0.0,0,1,0
930,4,4,0,0,23,0,5.75,0.0,0.0,0,1,0
931,9,9,0,0,42,0,4.666666666666667,0.0,0.296,0,0,1
932,14,14,1,1,71,1,5.071428571428571,0.9,-0.7269,1,0,0
934,3,3,0,0,8,0,2.6666666666666665,0.0,0.0,0,1,0
935,2,2,0,0,7,0,3.5,0.6,0.7845,0,0,1
936,14,14,1,1,63,1,4.5,0.0,0.0,0,1,0
938,9,9,0,0,47,0,5.222222222222222,0.7678571428571428,-0.34,1,0,0
939,5,5,0,0,29,0,5.8,0.9,0.4588,0,0,1
940,7,7,0,0,34,0,4.857142857142857,0.8666666666666667,0.6369,0,0,1
941,4,4,0,0,20,0,5.0,0.0,0.2732,0,0,1
942,6,6,0,0,28,0,4.666666666666667,0.6,-0.5423,1,0,0
944,8,8,0,0,39,0,4.875,0.0,-0.5106,1,0,0
945,10,10,1,1,61,1,6.1,0.0,-0.7003,1,0,0
946,9,9,0,0,54,1,6.0,0.0,-0.2732,1,0,0
947,3,3,0,0,16,0,5.333333333333333,0.6,-0.128,1,0,0
948,7,7,0,0,22,0,3.142857142857143,0.2,0.7003,0,0,1
951,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
952,14,14,1,1,92,1,6.571428571428571,0.43333333333333335,-0.4019,1,0,0
953,6,6,0,0,21,0,3.5,0.0,0.0,0,1,0
955,8,8,0,0,49,0,6.125,0.575,0.1779,0,0,1
956,12,10,1,1,46,0,3.8333333333333335,0.9,0.296,0,0,1
957,7,7,0,0,34,0,4.857142857142857,0.0,0.3612,0,0,1
958,2,2,0,0,11,0,5.5,0.0,0.0,0,1,0
959,6,6,0,0,20,0,3.3333333333333335,1.0,-0.4939,1,0,0
960,11,11,1,1,43,0,3.909090909090909,0.39999999999999997,-0.0341,0,1,0
961,13,12,1,1,75,1,5.769230769230769,0.45454545454545453,0.4019,0,0,1
962,5,5,0,0,27,0,5.4,0.0,0.0,0,1,0
963,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
964,11,11,1,1,67,1,6.090909090909091,0.0,-0.7003,1,0,0
965,8,8,0,0,28,0,3.5,0.37727272727272726,0.0,0,1,0
968,7,7,0,0,36,0,5.142857142857143,0.6833333333333332,0.1027,0,0,1
971,6,6,0,0,29,0,4.833333333333333,0.5357142857142857,0.3182,0,0,1
972,10,10,1,1,45,0,4.5,0.03333333333333333,0.0,0,1,0
974,11,11,1,1,41,0,3.727272727272727,0.0,0.0,0,1,0
976,6,4,0,0,8,0,1.3333333333333333,0.0,0.4019,0,0,1
977,6,6,0,0,18,0,3.0,0.5,0.0,0,1,0
978,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
979,7,7,0,0,36,0,5.142857142857143,0.7999999999999999,0.6808,0,0,1
981,8,6,0,0,30,0,3.75,0.30000000000000004,0.6369,0,0,1
982,11,11,1,1,67,1,6.090909090909091,0.8500000000000001,-0.5106,1,0,0
983,12,12,1,1,76,1,6.333333333333333,0.0,0.296,0,0,1
984,18,17,1,1,67,1,3.7222222222222223,0.5449999999999999,0.0,0,1,0
985,18,17,1,1,67,1,3.7222222222222223,0.5449999999999999,0.0,0,1,0
986,8,7,0,0,37,0,4.625,0.4,-0.6597,1,0,0
987,11,11,1,1,56,1,5.090909090909091,0.35,0.5994,0,0,1
990,11,11,1,1,53,1,4.818181818181818,0.0,0.0,0,1,0
991,6,6,0,0,35,0,5.833333333333333,0.5,0.0,0,1,0
992,3,3,0,0,13,0,4.333333333333333,0.0,0.0,0,1,0
993,8,8,0,0,46,0,5.75,0.0,-0.4404,1,0,0
994,5,5,0,0,26,0,5.2,1.0,-0.4754,1,0,0
996,8,8,0,0,43,0,5.375,0.8500000000000001,0.3612,0,0,1
997,14,14,1,1,71,1,5.071428571428571,0.2,-0.3182,1,0,0
998,9,9,0,0,61,1,6.777777777777778,0.0,0.4019,0,0,1
999,3,3,0,0,12,0,4.0,0.44999999999999996,0.802,0,0,1
1001,12,12,1,1,74,1,6.166666666666667,0.45,-0.4767,1,0,0
1002,9,8,0,0,43,0,4.777777777777778,0.925,-0.1027,1,0,0
1004,14,13,1,1,56,1,4.0,0.7,-0.34,1,0,0
1005,6,6,0,0,28,0,4.666666666666667,0.0,0.2235,0,0,1
1006,3,3,0,0,12,0,4.0,0.0,0.0,0,1,0
1008,10,10,1,1,49,0,4.9,0.2,-0.0258,0,1,0
1009,1,1,0,0,7,0,7.0,0.0,0.0,0,1,0
1010,16,15,1,1,76,1,4.75,0.6515151515151515,0.8689,0,0,1
1015,15,8,1,0,36,0,2.4,0.8500000000000001,0.0,0,1,0
1017,11,9,1,0,49,0,4.454545454545454,0.8500000000000001,0.3612,0,0,1
1018,3,3,0,0,17,0,5.666666666666667,1.0,0.0,0,1,0
1020,8,7,0,0,33,0,4.125,0.0,-0.34,1,0,0
1021,19,18,1,1,67,1,3.526315789473684,0.7250000000000001,0.3612,0,0,1
1022,15,14,1,1,69,1,4.6,0.6833333333333335,0.6908,0,0,1
1023,13,13,1,1,68,1,5.230769230769231,0.325,-0.3818,1,0,0
1024,7,7,0,0,38,0,5.428571428571429,0.21428571428571427,0.0,0,1,0
1026,9,9,0,0,46,0,5.111111111111111,0.14285714285714285,0.0,0,1,0
1029,7,7,0,0,46,0,6.571428571428571,0.0,0.25,0,0,1
1031,6,6,0,0,36,0,6.0,0.95,0.0,0,1,0
1032,6,6,0,0,34,0,5.666666666666667,0.0,0.1027,0,0,1
1035,8,8,0,0,40,0,5.0,0.6666666666666666,-0.296,1,0,0
1036,8,8,0,0,33,0,4.125,0.06666666666666667,0.3612,0,0,1
1037,8,8,0,0,43,0,5.375,1.0,0.0,0,1,0
1038,15,15,1,1,64,1,4.266666666666667,0.5,-0.4878,1,0,0
1040,5,5,0,0,26,0,5.2,0.0,-0.3612,1,0,0
1041,10,10,1,1,55,1,5.5,0.6375,0.6124,0,0,1
1042,8,7,0,0,44,0,5.5,0.0,-0.2263,1,0,0
1043,9,9,0,0,44,0,4.888888888888889,0.0,0.0,0,1,0
1044,3,3,0,0,18,0,6.0,0.4,-0.4767,1,0,0
1045,5,5,0,0,18,0,3.6,0.0,0.0,0,1,0
1048,7,7,0,0,27,0,3.857142857142857,0.5,0.4404,0,0,1
1049,13,13,1,1,65,1,5.0,0.6000000000000001,-0.875,1,0,0
1050,4,3,0,0,12,0,3.0,0.0,0.0,0,1,0
1051,7,7,0,0,31,0,4.428571428571429,0.0,0.0,0,1,0
1052,8,8,0,0,39,0,4.875,1.0,0.4588,0,0,1
1054,5,5,0,0,22,0,4.4,0.0,0.3612,0,0,1
1057,8,8,0,0,37,0,4.625,0.0,-0.3182,1,0,0
1058,10,10,1,1,44,0,4.4,0.3666666666666667,-0.5574,1,0,0
1061,5,5,0,0,25,0,5.0,0.0,0.4019,0,0,1
1062,16,16,1,1,85,1,5.3125,0.3333333333333333,-0.1779,1,0,0
1065,3,3,0,0,17,0,5.666666666666667,0.0,-0.1531,1,0,0
1066,8,8,0,0,37,0,4.625,0.0,0.0,0,1,0
1067,5,5,0,0,27,0,5.4,0.8888888888888888,0.5859,0,0,1
1069,4,4,0,0,22,0,5.5,0.0,0.0,0,1,0
1070,7,7,0,0,31,0,4.428571428571429,0.6000000000000001,0.4404,0,0,1
1071,10,10,1,1,50,0,5.0,0.4,0.0,0,1,0
1072,10,10,1,1,54,1,5.4,0.0,0.0,0,1,0
1073,4,4,0,0,23,0,5.75,0.9,-0.5719,1,0,0
1074,4,4,0,0,23,0,5.75,0.0,0.0,0,1,0
1075,7,7,0,0,33,0,4.714285714285714,0.0,-0.2732,1,0,0
1077,7,6,0,0,29,0,4.142857142857143,0.0,0.0,0,1,0
1078,11,11,1,1,56,1,5.090909090909091,0.7833333333333333,0.0258,0,1,0
1079,5,5,0,0,22,0,4.4,0.6,-0.4019,1,0,0
1080,6,6,0,0,21,0,3.5,0.0,-0.4939,1,0,0
1081,7,7,0,0,41,0,5.857142857142857,0.8,0.6908,0,0,1
1082,6,6,0,0,22,0,3.6666666666666665,0.9,-0.34,1,0,0
1083,8,8,0,0,50,0,6.25,0.5333333333333333,0.7579,0,0,1
1084,11,11,1,1,55,1,5.0,0.625,0.0,0,1,0
1085,11,10,1,1,40,0,3.6363636363636362,0.4,0.3612,0,0,1
1088,13,13,1,1,76,1,5.846153846153846,0.9333333333333332,-0.7469,1,0,0
1090,9,8,0,0,44,0,4.888888888888889,0.6,0.8225,0,0,1
1091,15,15,1,1,76,1,5.066666666666666,0.8,0.0,0,1,0
1093,7,7,0,0,39,0,5.571428571428571,0.1,0.0,0,1,0
1094,9,7,0,0,29,0,3.2222222222222223,0.0,-0.5574,1,0,0
1098,6,4,0,0,13,0,2.1666666666666665,0.0,0.0,0,1,0
1099,7,7,0,0,26,0,3.7142857142857144,0.5,0.5859,0,0,1
1102,9,9,0,0,37,0,4.111111111111111,0.4,0.0,0,1,0
1103,3,3,0,0,11,0,3.6666666666666665,0.0,0.0,0,1,0
1104,4,4,0,0,18,0,4.5,0.0,0.0,0,1,0
1105,17,16,1,1,79,1,4.647058823529412,0.1,0.812,0,0,1
1106,14,14,1,1,79,1,5.642857142857143,0.5357142857142857,-0.2732,1,0,0
1109,6,6,0,0,36,0,6.0,0.0,0.0,0,1,0
1110,12,12,1,1,51,0,4.25,0.0,0.4019,0,0,1
1112,2,2,0,0,12,0,6.0,0.0,0.0,0,1,0
1113,13,13,1,1,58,1,4.461538461538462,0.0,-0.2732,1,0,0
